uuid,title,item_type,series,year,month,raw_row_number,candidate_key,source_url_veritas,year_source_type,year_source_detail
268,God is Hidden Within the Beauty of the Music,lecture,On The Road Talk Series,2014,01,302,,https://veritaspub.com/product/god-is-hidden-within-the-beauty-of-the-music/,veritas_published_date_backfill,"ledger blank, backfilled from Veritas product 1810 published_date 2014-01-06"
269,God is The Infinite Field,lecture,On The Road Talk Series,2003,,303,,https://veritaspub.com/product/god-is-the-infinite-field/,ledger_user_input,ledger raw_row 303 proposed_year=2003 proposed_month=
270,Spiritual Reality,lecture,On The Road Talk Series,2004,,304,,https://veritaspub.com/product/spiritual-reality-3-cd-set/,ledger_user_input,ledger raw_row 304 proposed_year=2004 proposed_month=
271,The Ever-Present Joy,lecture,On The Road Talk Series,2004,,305,,https://veritaspub.com/product/the-ever-present-joy/,ledger_user_input,ledger raw_row 305 proposed_year=2004 proposed_month=
272,The Power of Devotion,lecture,On The Road Talk Series,2003,,306,,https://veritaspub.com/product/the-power-of-devotion/,ledger_user_input,ledger raw_row 306 proposed_year=2003 proposed_month=
273,The Prevailing Silence,lecture,On The Road Talk Series,2005,,307,,https://veritaspub.com/product/prevailing-silence-3-cd-set/,ledger_user_input,ledger raw_row 307 proposed_year=2005 proposed_month=
274,Transcending the Ego,lecture,On The Road Talk Series,2004,,308,,https://veritaspub.com/product/transcending-the-ego/,ledger_user_input,ledger raw_row 308 proposed_year=2004 proposed_month=
275,Truth Shines Forth,lecture,On The Road Talk Series,2004,,309,,https://veritaspub.com/product/truth-shines-forth-3-cd-set/,ledger_user_input,ledger raw_row 309 proposed_year=2004 proposed_month=
276,Virtues: The Spiritual Foundation,lecture,On The Road Talk Series,2004,,310,,https://veritaspub.com/product/virtues-the-spiritual-foundation/,ledger_user_input,ledger raw_row 310 proposed_year=2004 proposed_month=
277,You Are the Light of Consciousness,lecture,On The Road Talk Series,2003,,311,,https://veritaspub.com/product/you-are-light-consciousness/,ledger_user_input,ledger raw_row 311 proposed_year=2003 proposed_month=
278,How to Live Your Life Like a Prayer,discussion,Discussion Series,2012,,315,,,ledger_user_input,ledger raw 315 proposed_year 2012 (Discussion Series product titles '(2012)')
279,How to See the Reality of Life,discussion,Discussion Series,2012,,316,,https://veritaspub.com/product/how-to-see-the-reality-of-life/,ledger_user_input,ledger raw_row 316 proposed_year=2012 proposed_month=
280,Improving Your Relationships,discussion,Discussion Series,2012,,317,,https://veritaspub.com/product/improving-your-relationships-2012/,ledger_user_input,ledger raw_row 317 proposed_year=2012 proposed_month=
281,Permanent Inner Peace,discussion,Discussion Series,2012,,318,,,ledger_user_input,ledger raw 318 proposed_year 2012 (Discussion Series product titles '(2012)'); excluded 2026-08-07 as duplicate of promoted master 312 (product 50485)
282,The Importance of Family,discussion,Discussion Series,2012,,319,,https://veritaspub.com/product/the-importance-of-family-2014/,ledger_user_input,ledger raw_row 319 proposed_year=2012 proposed_month=
283,What is Meant by Spiritual,discussion,Discussion Series,2012,,320,,https://veritaspub.com/product/what-is-meant-by-spiritual-2012/,ledger_user_input,ledger raw_row 320 proposed_year=2012 proposed_month=
284,What is Real Success,discussion,Discussion Series,2012,,321,,,ledger_user_input,ledger raw 321 proposed_year 2012 (Discussion Series product titles '(2012)'); excluded 2026-08-07 as duplicate of promoted master 313 (product 50488)
285,What You are Changes the World,discussion,Discussion Series,2012,,322,,https://veritaspub.com/product/what-you-are-changes-the-world-2/,ledger_user_input,ledger raw_row 322 proposed_year=2012 proposed_month=
286,Power vs Force,book,Books,1995,,325,,https://veritaspub.com/product/power-vs-force-the-hidden-determinants-of-human-behavior-book/,ledger_user_input,ledger raw_row 325 proposed_year=1995 proposed_month=
287,The Eye of the I,book,Books,2001,,326,,https://veritaspub.com/product/the-eye-of-the-i-book/,ledger_user_input,ledger raw_row 326 proposed_year=2001 proposed_month=
288,I Reality and Subjectivity,book,Books,2003,,327,,https://veritaspub.com/product/i-reality-and-subjectivity-book/,ledger_user_input,ledger raw_row 327 proposed_year=2003 proposed_month=
289,Truth vs Falsehood,book,Books,2005,,328,,https://veritaspub.com/product/truth-vs-falsehood-how-to-tell-the-difference-book/,ledger_user_input,ledger raw_row 328 proposed_year=2005 proposed_month=
290,Letting Go,book,Books,2012,,329,,https://veritaspub.com/product/letting-go-the-pathway-of-surrender-book/,ledger_user_input,ledger raw_row 329 proposed_year=2012 proposed_month=
291,Healing and Recovery,book,Books,2009,,330,,https://veritaspub.com/product/healing-and-recovery-copy/,ledger_user_input,ledger raw_row 330 proposed_year=2009 proposed_month=
292,Discovery of the Presence of God,book,Books,2007,,331,,https://veritaspub.com/product/discovery-of-the-presence-of-god-devotional-nonduality-sc/,ledger_user_input,ledger raw_row 331 proposed_year=2007 proposed_month=
293,"Reality, Spirituality and Modern Man",book,Books,2008,,332,,https://veritaspub.com/product/reality-spirituality-and-modern-man-book/,ledger_user_input,ledger raw_row 332 proposed_year=2008 proposed_month=
294,Transcending the Levels of Consciousness,book,Books,2006,,333,,https://veritaspub.com/product/transcending-the-levels-of-consciousness-book/,ledger_user_input,ledger raw_row 333 proposed_year=2006 proposed_month=
295,The Map of Consciousness Explained,book,Books,2020,,334,,https://veritaspub.com/product/the-map-of-consciousness-explained/,ledger_user_input,ledger raw_row 334 proposed_year=2020 proposed_month=
296,Success Is for You,book,Books,2016,,335,,https://veritaspub.com/product/success-is-for-you-using-heart-centered-power-principles-for-lasting-abundance-and-fulfillment/,ledger_user_input,ledger raw_row 335 proposed_year=2016 proposed_month=
297,Daily Reflections,book,Books,2022,,337,,https://veritaspub.com/product/daily-reflections-from-dr-david-r-hawkins-365-contemplations-on-surrender-healing-and-consciousness/,ledger_user_input,ledger raw_row 337 proposed_year=2022 proposed_month=
298,Along the Path to Enlightenment,book,Books,2011,,339,,,ledger_user_input,ledger raw_row 339 proposed_year=2011 proposed_month=
299,Dissolving the Ego,book,Books,2011,,340,,,ledger_user_input,ledger raw_row 340 proposed_year=2011 proposed_month=
300,"In the World, But Not of It",book,Books,2023,,341,,https://veritaspub.com/product/in-the-world-but-not-of-it-transforming-everyday-experience-into-a-spiritual-path/,ledger_user_input,ledger raw_row 341 proposed_year=2023 proposed_month=
301,The Highest Level of Enlightenment,book,Books,2024,,342,,,ledger_user_input,ledger raw_row 342 proposed_year=2024 proposed_month=
303,The Path to Spiritual Advancement: How to Transcend the Ego and Experience the Presence of God,book,Transcription Series Books,2024,,347,,https://veritaspub.com/product/the-path-to-spiritual-advancement-how-to-transcend-the-ego-and-experience-the-presence-of-god/,ledger_user_input,ledger raw_row 347 proposed_year=2024 proposed_month=
304,The Evolution of Consciousness: Navigating the Levels of Awareness and Unlocking Spiritual Potential,book,Transcription Series Books,2024,,348,,https://veritaspub.com/product/the-evolution-of-consciousness-navigating-the-levels-of-awareness-and-unlocking-spiritual-potential-transcriptions-from-the-march-and-april-2002-lectures/,ledger_user_input,ledger raw_row 348 proposed_year=2024 proposed_month=
305,"Beyond Illusion: Exploring Perception, Ego, and Meditation on the Path to Truth",book,Transcription Series Books,2025,,349,,https://veritaspub.com/product/beyond-illusion-exploring-perception-ego-and-meditation-on-the-path-to-truth/,ledger_user_input,ledger raw_row 349 proposed_year=2025 proposed_month=
306,"Spiritual Power and Integrity: Uncovering Spiritual Reality and Realizing Peace, Love, and Divinity",book,Transcription Series Books,2025,,350,,https://veritaspub.com/product/spiritual-power-and-integrity-uncovering-spiritual-reality-and-realizing-peace-love-and-divinity/,ledger_user_input,ledger raw_row 350 proposed_year=2025 proposed_month=
307,Karma and Devotion: The Sacred Path to God through the Heart,book,Transcription Series Books,2025,,351,,https://veritaspub.com/product/karma-and-devotion-the-sacred-path-to-god-through-the-heart/,ledger_user_input,ledger raw_row 351 proposed_year=2025 proposed_month=
308,"The Final Doorway to Enlightenment: Prayer, Transcendence and Realization of the Self",book,Transcription Series Books,2026,,352,,https://veritaspub.com/product/the-final-doorway-to-enlightenment-prayer-transcendence-and-realization-of-the-self/,ledger_user_input,ledger raw_row 352 proposed_year=2026 proposed_month=
309,Progressive Levels of Consciousness,lecture,On The Road Talk Series,2023,09,,candidate:manual-veritas-53277,https://veritaspub.com/product/progressive-levels-of-consciousness/,manual_candidate_blank_year,manual candidate manual-veritas-53277 blank
310,"Mind, Heart and Service: The Pathway of Devotional Non-Duality",lecture,On The Road Talk Series,2003,,,candidate:manual-veritas-54219,https://veritaspub.com/product/mind-heart-and-service-the-pathway-of-devotional-non-duality/,manual_candidate_promotion,manual candidate manual-veritas-54219 proposed_year 2003 source veritas
311,Devotion to Truth Talk,lecture,On The Road Talk Series,2003,,,candidate:manual-veritas-55473,https://veritaspub.com/product/devotion-to-truth-talk/,manual_candidate_promotion,manual candidate manual-veritas-55473 proposed_year 2003 source veritas
312,Permanent Inner Peace (2012),discussion,Discussion Series,2012,,,candidate:manual-veritas-50485,https://veritaspub.com/product/permanent-inner-peace-2012/,manual_candidate_promotion,manual candidate manual-veritas-50485 proposed_year 2012 source veritas
313,What is Real Success? (2012),discussion,Discussion Series,2012,,,candidate:manual-veritas-50488,https://veritaspub.com/product/what-is-real-success/,manual_candidate_promotion,manual candidate manual-veritas-50488 proposed_year 2012 source veritas
314,Book of Slides (The Complete Collection),book,Books,2018,,,candidate:manual-veritas-38608,https://veritaspub.com/product/book-of-slides-the-complete-collection/,manual_candidate_promotion,manual candidate manual-veritas-38608 proposed_year 2018 source veritas
315,The Power of Love: A Transformed Heart Changes the World,book,Books,2020,,,candidate:manual-veritas-43146,https://veritaspub.com/product/the-power-of-love-a-transformed-heart-changes-the-world-sc/,manual_candidate_promotion,manual candidate manual-veritas-43146 proposed_year 2020 source veritas
316,The Ego is Not the Real You,book,Books,2021,,,candidate:manual-veritas-47979,https://veritaspub.com/product/the-ego-is-not-the-real-you/,manual_candidate_promotion,manual candidate manual-veritas-47979 proposed_year 2021 source veritas
317,"Life with “Doc” My Husband & My Teacher, Dr. David R. Hawkins",book,Books,2022,,,candidate:manual-veritas-53036,https://veritaspub.com/product/life-with-doc-my-husband-my-teacher-dr-david-r-hawkins/,manual_candidate_promotion,manual candidate manual-veritas-53036 proposed_year 2022 source veritas
318,The Wisdom of Dr. David R. Hawkins: Classic Teachings on Spiritual Truth and Enlightenment,book,Books,2023,,,candidate:manual-veritas-53058,https://veritaspub.com/product/the-wisdom-of-dr-david-r-hawkins-classic-teachings-on-spiritual-truth-and-enlightenment/,manual_candidate_promotion,manual candidate manual-veritas-53058 proposed_year 2023 source veritas
319,The Man Who Mapped Consciousness: Life and Legacy of Dr. David R. Hawkins,book,Books,2025,,,candidate:manual-veritas-55425,https://veritaspub.com/product/the-man-who-mapped-consciousness-life-and-legacy-of-dr-david-r-hawkins/,manual_candidate_promotion,manual candidate manual-veritas-55425 proposed_year 2025 source veritas
344,Satsang Series (Jan 2006),lecture,Satsang Series,2006,01,,candidate:manual-veritas-satsang-1304,https://veritaspub.com/product/satsang-series-1-january-11-2006-held-at-st-andrews-episcopal-church-in-sedona-arizona/,manual_candidate_promotion,manual candidate manual-veritas-satsang-1304 proposed_year 2006 source veritas
345,Satsang Series (Mar 2006),lecture,Satsang Series,2006,03,,candidate:manual-veritas-satsang-1306,https://veritaspub.com/product/satsang-series-mar-2006-cd/,manual_candidate_promotion,manual candidate manual-veritas-satsang-1306 proposed_year 2006 source veritas
346,Satsang Series (May 2006),lecture,Satsang Series,2006,05,,candidate:manual-veritas-satsang-1308,https://veritaspub.com/product/satsang-series-3-may-10-2006-held-at-the-sedona-creative-life-center-in-sedona-arizona/,manual_candidate_promotion,manual candidate manual-veritas-satsang-1308 proposed_year 2006 source veritas
347,Satsang Series (Jul 2006),lecture,Satsang Series,2006,07,,candidate:manual-veritas-satsang-1310,https://veritaspub.com/product/satsang-series-jul-2006-cd/,manual_candidate_promotion,manual candidate manual-veritas-satsang-1310 proposed_year 2006 source veritas
348,Satsang Series (Sep 2006),lecture,Satsang Series,2006,09,,candidate:manual-veritas-satsang-1312,https://veritaspub.com/product/satsang-series-sept-2006-cd/,manual_candidate_promotion,manual candidate manual-veritas-satsang-1312 proposed_year 2006 source veritas
349,Satsang Series (Nov 2006),lecture,Satsang Series,2006,11,,candidate:manual-veritas-satsang-1314,https://veritaspub.com/product/satsang-series-nov-2006-cd/,manual_candidate_promotion,manual candidate manual-veritas-satsang-1314 proposed_year 2006 source veritas
350,Satsang Series (Jul 2008),lecture,Satsang Series,2008,07,,candidate:manual-veritas-satsang-1639,https://veritaspub.com/product/satsang-series-2-july-9-2008/,manual_candidate_promotion,manual candidate manual-veritas-satsang-1639 proposed_year 2008 source veritas
351,Satsang Series (Jun 2010),lecture,Satsang Series,2010,06,,candidate:manual-veritas-satsang-1697,https://veritaspub.com/product/satsang-series-june-2010-cd/,manual_candidate_promotion,manual candidate manual-veritas-satsang-1697 proposed_year 2010 source veritas
352,Satsang Series (Sep 2010),lecture,Satsang Series,2010,09,,candidate:manual-veritas-satsang-1699,https://veritaspub.com/product/satsang-series-3-september-1-2010/,manual_candidate_promotion,manual candidate manual-veritas-satsang-1699 proposed_year 2010 source veritas
353,Giving Up Illness through A Course in Miracles© – Audio,lecture,Media Miscellaneous,2007,03,,candidate:manual-veritas-1544,https://veritaspub.com/product/giving-up-illness-through-a-course-in-miracles/,manual_candidate_blank_year,manual candidate manual-veritas-1544 blank
354,Unity Church of Sedona 2005 March (CD),lecture,On The Road Talk Series,2005,,,candidate:manual-veritas-1546,https://veritaspub.com/product/unity-church-of-sedona-march-6th-2005/,manual_candidate_promotion,manual candidate manual-veritas-1546 proposed_year 2005 source veritas
355,Unity Church of Sedona 2006 June (CD),lecture,On The Road Talk Series,2006,,,candidate:manual-veritas-1548,https://veritaspub.com/product/unity-church-of-sedona-june-2006-cd/,manual_candidate_promotion,manual candidate manual-veritas-1548 proposed_year 2006 source veritas
356,Don’t Set Sail Without A Compass – Audio,lecture,Media Miscellaneous,2014,05,,candidate:manual-veritas-1792,https://veritaspub.com/product/dont-set-sail-without-a-compass/,manual_candidate_blank_year,manual candidate manual-veritas-1792 blank
357,Peace is the Natural State,lecture,On The Road Talk Series,2014,01,,candidate:manual-veritas-1814,https://veritaspub.com/product/peace-is-the-natural-state/,manual_candidate_blank_year,manual candidate manual-veritas-1814 blank
358,The Essence of Letting Go: A Living Transmission of Truth,lecture,Media Miscellaneous,2025,09,,candidate:manual-veritas-55576,https://veritaspub.com/product/the-essence-of-letting-go-a-living-transmission-of-truth/,manual_candidate_blank_year,manual candidate manual-veritas-55576 blank
359,Orthomolecular Psychiatry: Treatment of Schizophrenia,book,Academic,1973,,,candidate:manual-academic-orthomolecular-1973,,academic_publication_year,manual candidate manual-academic-orthomolecular-1973 proposed_year 1973
360,Qualitative and Quantitative Analysis and Calibration of the Level of Human Consciousness,book,Academic,1998,,,candidate:manual-academic-qualitative-1998,,academic_publication_year,manual candidate manual-academic-qualitative-1998 proposed_year 1998
361,Dialogues on Consciousness and Spirituality,book,Academic,1998,,,candidate:manual-academic-dialogues-1998,,academic_publication_year,manual candidate manual-academic-dialogues-1998 proposed_year 1998
320,Power vs. Force (Audiobook),book,Books,1995,,,candidate:edition-audible-pvf,,edition_candidate_promotion_year_inherited,edition candidate edition-audible-pvf proposed_year 1995 inherited from matched master 286 work_id w-power-vs-force
321,The Eye of the I (Audiobook),book,Books,2001,,,candidate:edition-audible-eye,,edition_candidate_promotion_year_inherited,edition candidate edition-audible-eye proposed_year 2001 inherited from matched master 287 work_id w-eye-of-the-i
322,Truth Vs Falsehood (Audiobook),book,Books,2005,,,candidate:edition-audible-tvf,,edition_candidate_promotion_year_inherited,edition candidate edition-audible-tvf proposed_year 2005 inherited from matched master 289 work_id w-truth-vs-falsehood
323,Letting Go (Audiobook),book,Books,2012,,,candidate:edition-audible-lettinggo,,edition_candidate_promotion_year_inherited,edition candidate edition-audible-lettinggo proposed_year 2012 inherited from matched master 290 work_id w-letting-go
324,Healing and Recovery (Audiobook),book,Books,2009,,,candidate:edition-audible-healing,,edition_candidate_promotion_year_inherited,edition candidate edition-audible-healing proposed_year 2009 inherited from matched master 291 work_id w-healing-and-recovery
325,Transcending the Levels of Consciousness (Audiobook),book,Books,2006,,,candidate:edition-audible-transcending,,edition_candidate_promotion_year_inherited,edition candidate edition-audible-transcending proposed_year 2006 inherited from matched master 294 work_id w-transcending-the-levels
326,In The World But Not Of It (Audiobook),book,Books,2023,,,candidate:edition-audible-itwbnoi,,edition_candidate_promotion_year_inherited,edition candidate edition-audible-itwbnoi proposed_year 2023 inherited from matched master 300 work_id w-in-the-world-but-not-of-it
327,Truth vs. Falsehood: The Art of Spiritual Discernment (CD & DVD set),lecture,Books,2011,11,,candidate:edition-veritas-tvf-cddvd,https://veritaspub.com/product/truth-vs-falsehood-the-art-of-spiritual-discernment/,edition_candidate_year_inherited_or_blank,edition candidate edition-veritas-tvf-cddvd blank but master year 2011
328,Healing: Achieving Total Wellness Through Higher Levels of Consciousness,lecture,Books,2010,07,,candidate:edition-veritas-healing-audio,https://veritaspub.com/product/healing-achieving-total-wellness-through-higher-levels-of-consciousness-by-david-r-hawkins-m-d-ph-d/,edition_candidate_year_inherited_or_blank,edition candidate edition-veritas-healing-audio blank but master year 2010
329,“In the World But Not of It” – Audio,lecture,Books,2009,01,,candidate:edition-veritas-itwbnoi-audio,https://veritaspub.com/product/in-the-world-but-not-of-it-cd/,edition_candidate_year_inherited_or_blank,edition candidate edition-veritas-itwbnoi-audio blank but master year 2009
330,The Highest Level of Enlightenment – Audio,lecture,Books,2012,06,,candidate:edition-veritas-hle-audio,https://veritaspub.com/product/the-highest-level-of-enlightenment/,edition_candidate_year_inherited_or_blank,edition candidate edition-veritas-hle-audio blank but master year 2012
331,Power vs. Force Audio Book,book,Books,1995,,,candidate:edition-veritas-pvf-audiobook,https://veritaspub.com/product/power-vs-force-the-hidden-determinants-of-human-behavior-2/,edition_candidate_promotion_year_inherited,edition candidate edition-veritas-pvf-audiobook proposed_year 1995 inherited from matched master 202 work_id w-power-vs-force
332,The Highest Level of Enlightenment (Audiobook),book,Books,2024,,,candidate:edition-audible-hle,,edition_candidate_promotion_year_inherited,edition candidate edition-audible-hle proposed_year 2024 inherited from matched master 301 work_id w-highest-level-of-enlightenment
333,The Way to God: The Nature of Divinity vs. Religious Fallacy (Audiobook),lecture,The Way to God,2002,,,candidate:edition-audible-wtg-nature,,edition_candidate_promotion_year_inherited,edition candidate edition-audible-wtg-nature proposed_year 2002 inherited from matched master 19 work_id w-nature-of-divinity
334,The Way to God: Advaita - The Way to God Through Mind (Audiobook),lecture,The Way to God,2002,,,candidate:edition-audible-wtg-advaita,,edition_candidate_promotion_year_inherited,edition candidate edition-audible-wtg-advaita proposed_year 2002 inherited from matched master 22 work_id w-advaita
335,The Way to God: Realizing the Root of Consciousness (Audiobook),lecture,The Way to God,2002,,,candidate:edition-audible-wtg-root,,edition_candidate_promotion_year_inherited,edition candidate edition-audible-wtg-root proposed_year 2002 inherited from matched master 13 work_id w-realizing-root
336,Devotional Nonduality Intensive: Intention (Audiobook),lecture,Nonduality Intensive,2005,,,candidate:edition-audible-dni-intention,,edition_candidate_promotion_year_inherited,edition candidate edition-audible-dni-intention proposed_year 2005 inherited from matched master 79 work_id w-intention
337,Devotional Nonduality Intensive: Alignment (Audiobook),lecture,Nonduality Intensive,2005,,,candidate:edition-audible-dni-alignment,,edition_candidate_promotion_year_inherited,edition candidate edition-audible-dni-alignment proposed_year 2005 inherited from matched master 76 work_id w-alignment
338,Transcending the Mind Series: Identification & Illusion (Audiobook),lecture,Transcending the Mind,2004,,,candidate:edition-audible-tms-id,,edition_candidate_promotion_year_inherited,edition candidate edition-audible-tms-id proposed_year 2004 inherited from matched master 64 work_id w-identification-illusion
339,Transcending the Mind Series: Emotions & Sensations (Audiobook),lecture,Transcending the Mind,2004,,,candidate:edition-audible-tms-emotions,,edition_candidate_promotion_year_inherited,edition candidate edition-audible-tms-emotions proposed_year 2004 inherited from matched master 61 work_id w-emotions-sensations
340,Spiritual Reality and Modern Man: God vs. Science: Limits of the Mind (Audiobook),lecture,Spiritual Reality & Modern Man,2007,,,candidate:edition-audible-srmm-godvs,,edition_candidate_promotion_year_inherited,edition candidate edition-audible-srmm-godvs proposed_year 2007 inherited from matched master 127 work_id w-god-vs-science
341,Transcending the Levels of Consciousness Series: Perception (Audiobook),lecture,Transcending Levels of Consciousness,2006,,,candidate:edition-audible-tlc-perception,,edition_candidate_promotion_year_inherited,edition candidate edition-audible-tlc-perception proposed_year 2006 inherited from matched master 106 work_id w-tlc-perception
342,Compassion (Audiobook),lecture,On The Road Talk Series,2003,,,candidate:edition-audible-compassion,,edition_candidate_promotion_year_inherited,edition candidate edition-audible-compassion proposed_year 2003 inherited from matched master 267 work_id w-compassion
343,Live Life As A Prayer (Audio),lecture,Transcending Levels of Consciousness,2006,,,candidate:edition-hh-liveprayer,,edition_candidate_promotion_year_inherited,edition candidate edition-hh-liveprayer proposed_year 2006 inherited from matched master 121 work_id w-live-prayer
362,Highlights of the 2002 Lectures 1-6,highlight,Lecture Highlights,2002,,,candidate:manual-veritas-1800,https://veritaspub.com/product/the-way-to-god-highlights-of-the-first-6-lectures-of-2002-dvd/,manual_candidate_promotion,manual candidate manual-veritas-1800 proposed_year 2002 source veritas
363,Highlights of the 2002 Lectures 7-12,highlight,Lecture Highlights,2002,,,candidate:manual-veritas-1808,https://veritaspub.com/product/highlights-of-the-last-6-lectures-of-2002/,manual_candidate_promotion,manual candidate manual-veritas-1808 proposed_year 2002 source veritas
364,Highlights of the 2003 Lectures,highlight,Lecture Highlights,2003,,,candidate:manual-veritas-1824,https://veritaspub.com/product/highlights-of-the-lectures-of-2003/,manual_candidate_promotion,manual candidate manual-veritas-1824 proposed_year 2003 source veritas
365,Highlights of the 2004 Lectures,highlight,Lecture Highlights,2004,,,candidate:manual-veritas-36857,https://veritaspub.com/product/highlights-of-the-lectures-of-2004/,manual_candidate_promotion,manual candidate manual-veritas-36857 proposed_year 2004 source veritas
366,Highlights of the 2005 Lectures,highlight,Lecture Highlights,2005,,,candidate:manual-veritas-39238,https://veritaspub.com/product/highlights-lectures-2005/,manual_candidate_promotion,manual candidate manual-veritas-39238 proposed_year 2005 source veritas
367,Highlights of the 2006 Lectures,highlight,Lecture Highlights,2006,,,candidate:manual-veritas-40747,https://veritaspub.com/product/highlights-of-the-lectures-of-2006/,manual_candidate_promotion,manual candidate manual-veritas-40747 proposed_year 2006 source veritas
368,Highlights of the 2007 Lectures,highlight,Lecture Highlights,2007,,,candidate:manual-veritas-44429,https://veritaspub.com/product/highlights-of-the-2007-lectures/,manual_candidate_promotion,manual candidate manual-veritas-44429 proposed_year 2007 source veritas
369,The Discovery,lecture,Nightingale-Conant,2007,,,candidate:manual-audible-discovery,,manual_candidate_promotion,manual candidate manual-audible-discovery proposed_year 2007 (copyright year from official listing)
370,The Ultimate David Hawkins Library,lecture,Nightingale-Conant,2016,,,candidate:manual-audible-ultimate-library,,manual_candidate_promotion,manual candidate manual-audible-ultimate-library proposed_year 2016 (copyright year from official listing)
371,OM,other,Media Miscellaneous,2017,,,candidate:manual-audible-om,,manual_candidate_promotion,manual candidate manual-audible-om proposed_year 2017 (copyright year from official listing)
372,How to Surrender to God,lecture,Hay House,2019,,,candidate:manual-hayhouse-how-to-surrender,,manual_candidate_promotion,manual candidate manual-hayhouse-how-to-surrender proposed_year 2019 (publication date from official Hay House page)
