relationship_id,master_uuid,raw_row_number,source_name,source_product_id,official_product_url,official_product_title,relationship_type,review_status,reviewed_on,evidence_url,evidence_note
rel-veritas-50740-019fc4e7-d1e6-7218-803a-7758b55a66fa,019fc4e7-d1e6-7218-803a-7758b55a66fa,152,veritas,50740,https://veritaspub.com/product/2007-07-what-is-truth-the-absolute-july-2007/,What is Truth? The Absolute (Jul 2007),primary_product_for_item_part,reviewed,2026-08-03,https://veritaspub.com/product/2007-07-what-is-truth-the-absolute-july-2007/,Master primary Veritas URL matches the official product inventory.
rel-veritas-50737-019fc4e7-d1e6-7b0e-81a0-421be88bcdb4,019fc4e7-d1e6-7b0e-81a0-421be88bcdb4,153,veritas,50737,https://veritaspub.com/product/2007-08-the-human-dilemma-aug-2007/,The Human Dilemma (Aug 2007),primary_product_for_item_part,reviewed,2026-08-03,https://veritaspub.com/product/2007-08-the-human-dilemma-aug-2007/,Master primary Veritas URL matches the official product inventory.
rel-veritas-50737-019fc4e7-d1e6-7172-9f8c-b1682ccbcc8a,019fc4e7-d1e6-7172-9f8c-b1682ccbcc8a,154,veritas,50737,https://veritaspub.com/product/2007-08-the-human-dilemma-aug-2007/,The Human Dilemma (Aug 2007),primary_product_for_item_part,reviewed,2026-08-03,https://veritaspub.com/product/2007-08-the-human-dilemma-aug-2007/,Master primary Veritas URL matches the official product inventory.
rel-veritas-50737-019fc4e7-d1e6-71fb-8d11-d43d269f9e7e,019fc4e7-d1e6-71fb-8d11-d43d269f9e7e,155,veritas,50737,https://veritaspub.com/product/2007-08-the-human-dilemma-aug-2007/,The Human Dilemma (Aug 2007),primary_product_for_item_part,reviewed,2026-08-03,https://veritaspub.com/product/2007-08-the-human-dilemma-aug-2007/,Master primary Veritas URL matches the official product inventory.
rel-veritas-50521-019fc4e7-d1e6-7f3f-8dbf-fae508d37134,019fc4e7-d1e6-7f3f-8dbf-fae508d37134,156,veritas,50521,https://veritaspub.com/product/2007-09-a-review-of-the-work/,A Review of the Work (Sep 2007),primary_product_for_item_part,reviewed,2026-08-03,https://veritaspub.com/product/2007-09-a-review-of-the-work/,Master primary Veritas URL matches the official product inventory.
rel-veritas-50521-019fc4e7-d1e6-7efb-a96c-54813440e124,019fc4e7-d1e6-7efb-a96c-54813440e124,157,veritas,50521,https://veritaspub.com/product/2007-09-a-review-of-the-work/,A Review of the Work (Sep 2007),primary_product_for_item_part,reviewed,2026-08-03,https://veritaspub.com/product/2007-09-a-review-of-the-work/,Master primary Veritas URL matches the official product inventory.
rel-veritas-50521-019fc4e7-d1e6-74aa-bfa1-ce0135952e1b,019fc4e7-d1e6-74aa-bfa1-ce0135952e1b,158,veritas,50521,https://veritaspub.com/product/2007-09-a-review-of-the-work/,A Review of the Work (Sep 2007),primary_product_for_item_part,reviewed,2026-08-03,https://veritaspub.com/product/2007-09-a-review-of-the-work/,Master primary Veritas URL matches the official product inventory.
rel-veritas-50734-019fc4e7-d1e6-7424-a584-84f20866aa7e,019fc4e7-d1e6-7424-a584-84f20866aa7e,159,veritas,50734,https://veritaspub.com/product/2007-10-creation-vs-evolution-2007-oct/,Creation vs Evolution (Oct 2007),primary_product_for_item_part,reviewed,2026-08-03,https://veritaspub.com/product/2007-10-creation-vs-evolution-2007-oct/,Master primary Veritas URL matches the official product inventory.
rel-veritas-50734-019fc4e7-d1e6-7440-8f6c-0cd7c95ad156,019fc4e7-d1e6-7440-8f6c-0cd7c95ad156,160,veritas,50734,https://veritaspub.com/product/2007-10-creation-vs-evolution-2007-oct/,Creation vs Evolution (Oct 2007),primary_product_for_item_part,reviewed,2026-08-03,https://veritaspub.com/product/2007-10-creation-vs-evolution-2007-oct/,Master primary Veritas URL matches the official product inventory.
rel-veritas-50734-019fc4e7-d1e6-7cca-a9bb-9d99476ec66d,019fc4e7-d1e6-7cca-a9bb-9d99476ec66d,161,veritas,50734,https://veritaspub.com/product/2007-10-creation-vs-evolution-2007-oct/,Creation vs Evolution (Oct 2007),primary_product_for_item_part,reviewed,2026-08-03,https://veritaspub.com/product/2007-10-creation-vs-evolution-2007-oct/,Master primary Veritas URL matches the official product inventory.
rel-veritas-50731-019fc4e7-d1e6-70db-b892-73e422be5a11,019fc4e7-d1e6-70db-b892-73e422be5a11,162,veritas,50731,https://veritaspub.com/product/2007-11-spiritual-survival-realization-of-reality-nov-2007/,Spiritual Survival: Realization of Reality (Nov 2007),primary_product_for_item_part,reviewed,2026-08-03,https://veritaspub.com/product/2007-11-spiritual-survival-realization-of-reality-nov-2007/,Master primary Veritas URL matches the official product inventory.
rel-veritas-50731-019fc4e7-d1e6-7fa5-b7a3-e1b57548198d,019fc4e7-d1e6-7fa5-b7a3-e1b57548198d,163,veritas,50731,https://veritaspub.com/product/2007-11-spiritual-survival-realization-of-reality-nov-2007/,Spiritual Survival: Realization of Reality (Nov 2007),primary_product_for_item_part,reviewed,2026-08-03,https://veritaspub.com/product/2007-11-spiritual-survival-realization-of-reality-nov-2007/,Master primary Veritas URL matches the official product inventory.
rel-veritas-50731-019fc4e7-d1e6-7fb3-8147-d9be995edb68,019fc4e7-d1e6-7fb3-8147-d9be995edb68,164,veritas,50731,https://veritaspub.com/product/2007-11-spiritual-survival-realization-of-reality-nov-2007/,Spiritual Survival: Realization of Reality (Nov 2007),primary_product_for_item_part,reviewed,2026-08-03,https://veritaspub.com/product/2007-11-spiritual-survival-realization-of-reality-nov-2007/,Master primary Veritas URL matches the official product inventory.
rel-veritas-50728-019fc4e7-d1e6-79dd-bc32-5ad4dbb282f6,019fc4e7-d1e6-79dd-bc32-5ad4dbb282f6,165,veritas,50728,https://veritaspub.com/product/2007-12-experiential-reality-the-mystic-dec-2007/,Experiential Reality: The Mystic (Dec 2007),primary_product_for_item_part,reviewed,2026-08-03,https://veritaspub.com/product/2007-12-experiential-reality-the-mystic-dec-2007/,Master primary Veritas URL matches the official product inventory.
rel-veritas-50728-019fc4e7-d1e6-7b9b-b27c-8c94dd4de5b1,019fc4e7-d1e6-7b9b-b27c-8c94dd4de5b1,166,veritas,50728,https://veritaspub.com/product/2007-12-experiential-reality-the-mystic-dec-2007/,Experiential Reality: The Mystic (Dec 2007),primary_product_for_item_part,reviewed,2026-08-03,https://veritaspub.com/product/2007-12-experiential-reality-the-mystic-dec-2007/,Master primary Veritas URL matches the official product inventory.
rel-veritas-50728-019fc4e7-d1e6-76e5-91d0-f9b38b4cda70,019fc4e7-d1e6-76e5-91d0-f9b38b4cda70,167,veritas,50728,https://veritaspub.com/product/2007-12-experiential-reality-the-mystic-dec-2007/,Experiential Reality: The Mystic (Dec 2007),primary_product_for_item_part,reviewed,2026-08-03,https://veritaspub.com/product/2007-12-experiential-reality-the-mystic-dec-2007/,Master primary Veritas URL matches the official product inventory.
rel-veritas-50719-019fc4e7-d1e6-7469-86ff-8db2a73b2520,019fc4e7-d1e6-7469-86ff-8db2a73b2520,169,veritas,50719,https://veritaspub.com/product/2008-01-spirituality-reason-and-faith-jan-2008/,Spirituality: Reason and Faith (Jan 2008),primary_product_for_item_part,reviewed,2026-08-03,https://veritaspub.com/product/2008-01-spirituality-reason-and-faith-jan-2008/,Master primary Veritas URL matches the official product inventory.
rel-veritas-50719-019fc4e7-d1e6-705e-8d2a-e35107905028,019fc4e7-d1e6-705e-8d2a-e35107905028,170,veritas,50719,https://veritaspub.com/product/2008-01-spirituality-reason-and-faith-jan-2008/,Spirituality: Reason and Faith (Jan 2008),primary_product_for_item_part,reviewed,2026-08-03,https://veritaspub.com/product/2008-01-spirituality-reason-and-faith-jan-2008/,Master primary Veritas URL matches the official product inventory.
rel-veritas-50719-019fc4e7-d1e6-732c-90ae-3d87904d6cf3,019fc4e7-d1e6-732c-90ae-3d87904d6cf3,171,veritas,50719,https://veritaspub.com/product/2008-01-spirituality-reason-and-faith-jan-2008/,Spirituality: Reason and Faith (Jan 2008),primary_product_for_item_part,reviewed,2026-08-03,https://veritaspub.com/product/2008-01-spirituality-reason-and-faith-jan-2008/,Master primary Veritas URL matches the official product inventory.
rel-veritas-50722-019fc4e7-d1e6-779a-8510-e1e8a1650f6e,019fc4e7-d1e6-779a-8510-e1e8a1650f6e,172,veritas,50722,https://veritaspub.com/product/2008-03-the-clear-pathway-to-enlightenment-march-2008/,The Clear Pathway to Enlightenment (Mar 2008),primary_product_for_item_part,reviewed,2026-08-03,https://veritaspub.com/product/2008-03-the-clear-pathway-to-enlightenment-march-2008/,Master primary Veritas URL matches the official product inventory.
rel-veritas-50722-019fc4e7-d1e6-76e9-b678-054e97b7d4af,019fc4e7-d1e6-76e9-b678-054e97b7d4af,173,veritas,50722,https://veritaspub.com/product/2008-03-the-clear-pathway-to-enlightenment-march-2008/,The Clear Pathway to Enlightenment (Mar 2008),primary_product_for_item_part,reviewed,2026-08-03,https://veritaspub.com/product/2008-03-the-clear-pathway-to-enlightenment-march-2008/,Master primary Veritas URL matches the official product inventory.
rel-veritas-50722-019fc4e7-d1e6-7c1e-9975-30d43beb4f94,019fc4e7-d1e6-7c1e-9975-30d43beb4f94,174,veritas,50722,https://veritaspub.com/product/2008-03-the-clear-pathway-to-enlightenment-march-2008/,The Clear Pathway to Enlightenment (Mar 2008),primary_product_for_item_part,reviewed,2026-08-03,https://veritaspub.com/product/2008-03-the-clear-pathway-to-enlightenment-march-2008/,Master primary Veritas URL matches the official product inventory.
rel-veritas-50713-019fc4e7-d1e6-714f-9596-654a20aea3ce,019fc4e7-d1e6-714f-9596-654a20aea3ce,175,veritas,50713,https://veritaspub.com/product/2008-06-belief-trust-and-credibility-june-2008/,"Belief, Trust and Credibility (Jun 2008)",primary_product_for_item_part,reviewed,2026-08-03,https://veritaspub.com/product/2008-06-belief-trust-and-credibility-june-2008/,Master primary Veritas URL matches the official product inventory.
rel-veritas-50713-019fc4e7-d1e6-70ac-891c-8f53c2a8b43b,019fc4e7-d1e6-70ac-891c-8f53c2a8b43b,176,veritas,50713,https://veritaspub.com/product/2008-06-belief-trust-and-credibility-june-2008/,"Belief, Trust and Credibility (Jun 2008)",primary_product_for_item_part,reviewed,2026-08-03,https://veritaspub.com/product/2008-06-belief-trust-and-credibility-june-2008/,Master primary Veritas URL matches the official product inventory.
rel-veritas-50713-019fc4e7-d1e6-7cbe-8b42-cedceec1d6a8,019fc4e7-d1e6-7cbe-8b42-cedceec1d6a8,177,veritas,50713,https://veritaspub.com/product/2008-06-belief-trust-and-credibility-june-2008/,"Belief, Trust and Credibility (Jun 2008)",primary_product_for_item_part,reviewed,2026-08-03,https://veritaspub.com/product/2008-06-belief-trust-and-credibility-june-2008/,Master primary Veritas URL matches the official product inventory.
rel-veritas-50716-019fc4e7-d1e6-738a-a164-c88b5b7a72af,019fc4e7-d1e6-738a-a164-c88b5b7a72af,178,veritas,50716,https://veritaspub.com/product/2008-08-overcoming-doubt-skepticism-disbelief-aug-2008/,"Overcoming Doubt, Skepticism & Disbelief (Aug 2008)",primary_product_for_item_part,reviewed,2026-08-03,https://veritaspub.com/product/2008-08-overcoming-doubt-skepticism-disbelief-aug-2008/,Master primary Veritas URL matches the official product inventory.
rel-veritas-50716-019fc4e7-d1e6-7880-a850-bfe15ab6a717,019fc4e7-d1e6-7880-a850-bfe15ab6a717,179,veritas,50716,https://veritaspub.com/product/2008-08-overcoming-doubt-skepticism-disbelief-aug-2008/,"Overcoming Doubt, Skepticism & Disbelief (Aug 2008)",primary_product_for_item_part,reviewed,2026-08-03,https://veritaspub.com/product/2008-08-overcoming-doubt-skepticism-disbelief-aug-2008/,Master primary Veritas URL matches the official product inventory.
rel-veritas-50716-019fc4e7-d1e6-7162-88cf-4f58ace7e589,019fc4e7-d1e6-7162-88cf-4f58ace7e589,180,veritas,50716,https://veritaspub.com/product/2008-08-overcoming-doubt-skepticism-disbelief-aug-2008/,"Overcoming Doubt, Skepticism & Disbelief (Aug 2008)",primary_product_for_item_part,reviewed,2026-08-03,https://veritaspub.com/product/2008-08-overcoming-doubt-skepticism-disbelief-aug-2008/,Master primary Veritas URL matches the official product inventory.
rel-veritas-50710-019fc4e7-d1e6-7d7e-a23d-d758dcc8818a,019fc4e7-d1e6-7d7e-a23d-d758dcc8818a,181,veritas,50710,https://veritaspub.com/product/2008-10-practical-spirituality-oct-2008/,Practical Spirituality (Oct 2008),primary_product_for_item_part,reviewed,2026-08-03,https://veritaspub.com/product/2008-10-practical-spirituality-oct-2008/,Master primary Veritas URL matches the official product inventory.
rel-veritas-50710-019fc4e7-d1e6-79e3-bb56-f873489b1f17,019fc4e7-d1e6-79e3-bb56-f873489b1f17,182,veritas,50710,https://veritaspub.com/product/2008-10-practical-spirituality-oct-2008/,Practical Spirituality (Oct 2008),primary_product_for_item_part,reviewed,2026-08-03,https://veritaspub.com/product/2008-10-practical-spirituality-oct-2008/,Master primary Veritas URL matches the official product inventory.
rel-veritas-50710-019fc4e7-d1e6-7051-8bac-37817e3156c3,019fc4e7-d1e6-7051-8bac-37817e3156c3,183,veritas,50710,https://veritaspub.com/product/2008-10-practical-spirituality-oct-2008/,Practical Spirituality (Oct 2008),primary_product_for_item_part,reviewed,2026-08-03,https://veritaspub.com/product/2008-10-practical-spirituality-oct-2008/,Master primary Veritas URL matches the official product inventory.
rel-veritas-50725-019fc4e7-d1e6-7a1a-b515-fcf9cce71604,019fc4e7-d1e6-7a1a-b515-fcf9cce71604,184,veritas,50725,https://veritaspub.com/product/2008-11-freedom-morality-and-ethics-nov-2008/,Freedom: Morality and Ethics (Nov 2008),primary_product_for_item_part,reviewed,2026-08-03,https://veritaspub.com/product/2008-11-freedom-morality-and-ethics-nov-2008/,Master primary Veritas URL matches the official product inventory.
rel-veritas-50725-019fc4e7-d1e6-7a88-8523-be6a9c993be4,019fc4e7-d1e6-7a88-8523-be6a9c993be4,185,veritas,50725,https://veritaspub.com/product/2008-11-freedom-morality-and-ethics-nov-2008/,Freedom: Morality and Ethics (Nov 2008),primary_product_for_item_part,reviewed,2026-08-03,https://veritaspub.com/product/2008-11-freedom-morality-and-ethics-nov-2008/,Master primary Veritas URL matches the official product inventory.
rel-veritas-50725-019fc4e7-d1e6-762f-8e3b-76a1e29252c6,019fc4e7-d1e6-762f-8e3b-76a1e29252c6,186,veritas,50725,https://veritaspub.com/product/2008-11-freedom-morality-and-ethics-nov-2008/,Freedom: Morality and Ethics (Nov 2008),primary_product_for_item_part,reviewed,2026-08-03,https://veritaspub.com/product/2008-11-freedom-morality-and-ethics-nov-2008/,Master primary Veritas URL matches the official product inventory.
rel-veritas-50707-019fc4e7-d1e6-7296-b5f4-09ea7c7ba51a,019fc4e7-d1e6-7296-b5f4-09ea7c7ba51a,187,veritas,50707,https://veritaspub.com/product/2008-12-a-unique-sedona-seminar-dec-2008/,A Unique Sedona Seminar (Dec 2008),primary_product_for_item_part,reviewed,2026-08-03,https://veritaspub.com/product/2008-12-a-unique-sedona-seminar-dec-2008/,Master primary Veritas URL matches the official product inventory.
rel-veritas-50707-019fc4e7-d1e6-7a1e-b10c-46c078505582,019fc4e7-d1e6-7a1e-b10c-46c078505582,188,veritas,50707,https://veritaspub.com/product/2008-12-a-unique-sedona-seminar-dec-2008/,A Unique Sedona Seminar (Dec 2008),primary_product_for_item_part,reviewed,2026-08-03,https://veritaspub.com/product/2008-12-a-unique-sedona-seminar-dec-2008/,Master primary Veritas URL matches the official product inventory.
rel-veritas-50707-019fc4e7-d1e6-7edb-921b-852747cdb2ee,019fc4e7-d1e6-7edb-921b-852747cdb2ee,189,veritas,50707,https://veritaspub.com/product/2008-12-a-unique-sedona-seminar-dec-2008/,A Unique Sedona Seminar (Dec 2008),primary_product_for_item_part,reviewed,2026-08-03,https://veritaspub.com/product/2008-12-a-unique-sedona-seminar-dec-2008/,Master primary Veritas URL matches the official product inventory.
rel-veritas-50761-019fc4e7-d1e6-7660-94ad-09721abba646,019fc4e7-d1e6-7660-94ad-09721abba646,191,veritas,50761,https://veritaspub.com/product/2009-02-what-is-the-world-february-2009/,What is the World? (Feb 2009),primary_product_for_item_part,reviewed,2026-08-03,https://veritaspub.com/product/2009-02-what-is-the-world-february-2009/,Master primary Veritas URL matches the official product inventory.
rel-veritas-50761-019fc4e7-d1e6-7058-b91a-06a23a21db20,019fc4e7-d1e6-7058-b91a-06a23a21db20,192,veritas,50761,https://veritaspub.com/product/2009-02-what-is-the-world-february-2009/,What is the World? (Feb 2009),primary_product_for_item_part,reviewed,2026-08-03,https://veritaspub.com/product/2009-02-what-is-the-world-february-2009/,Master primary Veritas URL matches the official product inventory.
rel-veritas-50761-019fc4e7-d1e6-725b-b971-840b56eef6f9,019fc4e7-d1e6-725b-b971-840b56eef6f9,193,veritas,50761,https://veritaspub.com/product/2009-02-what-is-the-world-february-2009/,What is the World? (Feb 2009),primary_product_for_item_part,reviewed,2026-08-03,https://veritaspub.com/product/2009-02-what-is-the-world-february-2009/,Master primary Veritas URL matches the official product inventory.
rel-veritas-50758-019fc4e7-d1e6-79a1-a31c-5ea31e19641a,019fc4e7-d1e6-79a1-a31c-5ea31e19641a,194,veritas,50758,https://veritaspub.com/product/2009-04-happiness-april-2009/,Happiness (Apr 2009),primary_product_for_item_part,reviewed,2026-08-03,https://veritaspub.com/product/2009-04-happiness-april-2009/,Master primary Veritas URL matches the official product inventory.
rel-veritas-50758-019fc4e7-d1e6-7512-bcf7-9fdaa7a43bd6,019fc4e7-d1e6-7512-bcf7-9fdaa7a43bd6,195,veritas,50758,https://veritaspub.com/product/2009-04-happiness-april-2009/,Happiness (Apr 2009),primary_product_for_item_part,reviewed,2026-08-03,https://veritaspub.com/product/2009-04-happiness-april-2009/,Master primary Veritas URL matches the official product inventory.
rel-veritas-50758-019fc4e7-d1e6-7b0d-9b58-5f516f919bd8,019fc4e7-d1e6-7b0d-9b58-5f516f919bd8,196,veritas,50758,https://veritaspub.com/product/2009-04-happiness-april-2009/,Happiness (Apr 2009),primary_product_for_item_part,reviewed,2026-08-03,https://veritaspub.com/product/2009-04-happiness-april-2009/,Master primary Veritas URL matches the official product inventory.
rel-veritas-50755-019fc4e7-d1e6-7f1f-91c8-4839afb869cd,019fc4e7-d1e6-7f1f-91c8-4839afb869cd,197,veritas,50755,https://veritaspub.com/product/2009-08-peace-august-2009/,Peace (Aug 2009),primary_product_for_item_part,reviewed,2026-08-03,https://veritaspub.com/product/2009-08-peace-august-2009/,Master primary Veritas URL matches the official product inventory.
rel-veritas-50755-019fc4e7-d1e6-7365-bf1c-e4dcdb7fcf1f,019fc4e7-d1e6-7365-bf1c-e4dcdb7fcf1f,198,veritas,50755,https://veritaspub.com/product/2009-08-peace-august-2009/,Peace (Aug 2009),primary_product_for_item_part,reviewed,2026-08-03,https://veritaspub.com/product/2009-08-peace-august-2009/,Master primary Veritas URL matches the official product inventory.
rel-veritas-50755-019fc4e7-d1e6-734c-9130-8f8ff3a4dfb1,019fc4e7-d1e6-734c-9130-8f8ff3a4dfb1,199,veritas,50755,https://veritaspub.com/product/2009-08-peace-august-2009/,Peace (Aug 2009),primary_product_for_item_part,reviewed,2026-08-03,https://veritaspub.com/product/2009-08-peace-august-2009/,Master primary Veritas URL matches the official product inventory.
rel-veritas-50752-019fc4e7-d1e6-7924-981d-da25efd49665,019fc4e7-d1e6-7924-981d-da25efd49665,200,veritas,50752,https://veritaspub.com/product/2009-10-success-october-2009/,Success (Oct 2009),primary_product_for_item_part,reviewed,2026-08-03,https://veritaspub.com/product/2009-10-success-october-2009/,Master primary Veritas URL matches the official product inventory.
rel-veritas-50752-019fc4e7-d1e6-72d0-a5c0-132828d7027a,019fc4e7-d1e6-72d0-a5c0-132828d7027a,201,veritas,50752,https://veritaspub.com/product/2009-10-success-october-2009/,Success (Oct 2009),primary_product_for_item_part,reviewed,2026-08-03,https://veritaspub.com/product/2009-10-success-october-2009/,Master primary Veritas URL matches the official product inventory.
rel-veritas-50752-019fc4e7-d1e6-7642-9feb-7b532bf4fe18,019fc4e7-d1e6-7642-9feb-7b532bf4fe18,202,veritas,50752,https://veritaspub.com/product/2009-10-success-october-2009/,Success (Oct 2009),primary_product_for_item_part,reviewed,2026-08-03,https://veritaspub.com/product/2009-10-success-october-2009/,Master primary Veritas URL matches the official product inventory.
rel-veritas-50769-019fc4e7-d1e6-7525-9733-f4823fb0d36c,019fc4e7-d1e6-7525-9733-f4823fb0d36c,204,veritas,50769,https://veritaspub.com/product/2010-04-handling-spiritual-challenges-april-2010/,Handling Spiritual Challenges (Apr 2010),primary_product_for_item_part,reviewed,2026-08-03,https://veritaspub.com/product/2010-04-handling-spiritual-challenges-april-2010/,Master primary Veritas URL matches the official product inventory.
rel-veritas-50769-019fc4e7-d1e6-7183-9d20-b269ccf21269,019fc4e7-d1e6-7183-9d20-b269ccf21269,205,veritas,50769,https://veritaspub.com/product/2010-04-handling-spiritual-challenges-april-2010/,Handling Spiritual Challenges (Apr 2010),primary_product_for_item_part,reviewed,2026-08-03,https://veritaspub.com/product/2010-04-handling-spiritual-challenges-april-2010/,Master primary Veritas URL matches the official product inventory.
rel-veritas-50769-019fc4e7-d1e6-7591-a094-7f1c91e6f70e,019fc4e7-d1e6-7591-a094-7f1c91e6f70e,206,veritas,50769,https://veritaspub.com/product/2010-04-handling-spiritual-challenges-april-2010/,Handling Spiritual Challenges (Apr 2010),primary_product_for_item_part,reviewed,2026-08-03,https://veritaspub.com/product/2010-04-handling-spiritual-challenges-april-2010/,Master primary Veritas URL matches the official product inventory.
rel-veritas-50766-019fc4e7-d1e6-7f4a-b991-a6037efb9d8b,019fc4e7-d1e6-7f4a-b991-a6037efb9d8b,207,veritas,50766,https://veritaspub.com/product/2010-10-spiritual-life-in-todays-world-oct-2010/,Spiritual Life In Today’s World (Oct 2010),primary_product_for_item_part,reviewed,2026-08-03,https://veritaspub.com/product/2010-10-spiritual-life-in-todays-world-oct-2010/,Master primary Veritas URL matches the official product inventory.
rel-veritas-50766-019fc4e7-d1e6-7bdf-8337-e1c4f98e7236,019fc4e7-d1e6-7bdf-8337-e1c4f98e7236,208,veritas,50766,https://veritaspub.com/product/2010-10-spiritual-life-in-todays-world-oct-2010/,Spiritual Life In Today’s World (Oct 2010),primary_product_for_item_part,reviewed,2026-08-03,https://veritaspub.com/product/2010-10-spiritual-life-in-todays-world-oct-2010/,Master primary Veritas URL matches the official product inventory.
rel-veritas-50766-019fc4e7-d1e6-72bf-ac41-726f6806ab7c,019fc4e7-d1e6-72bf-ac41-726f6806ab7c,209,veritas,50766,https://veritaspub.com/product/2010-10-spiritual-life-in-todays-world-oct-2010/,Spiritual Life In Today’s World (Oct 2010),primary_product_for_item_part,reviewed,2026-08-03,https://veritaspub.com/product/2010-10-spiritual-life-in-todays-world-oct-2010/,Master primary Veritas URL matches the official product inventory.
rel-veritas-50775-019fc4e7-d1e6-7f35-93be-e7f833e9a833,019fc4e7-d1e6-7f35-93be-e7f833e9a833,211,veritas,50775,https://veritaspub.com/product/2011-05-most-valuable-qualities-for-a-spiritual-seeker-may-2011/,Most Valuable Qualities for a Spiritual Seeker (May 2011),primary_product_for_item_part,reviewed,2026-08-03,https://veritaspub.com/product/2011-05-most-valuable-qualities-for-a-spiritual-seeker-may-2011/,Master primary Veritas URL matches the official product inventory.
rel-veritas-50775-019fc4e7-d1e6-704a-88a0-e936eaad7ca8,019fc4e7-d1e6-704a-88a0-e936eaad7ca8,212,veritas,50775,https://veritaspub.com/product/2011-05-most-valuable-qualities-for-a-spiritual-seeker-may-2011/,Most Valuable Qualities for a Spiritual Seeker (May 2011),primary_product_for_item_part,reviewed,2026-08-03,https://veritaspub.com/product/2011-05-most-valuable-qualities-for-a-spiritual-seeker-may-2011/,Master primary Veritas URL matches the official product inventory.
rel-veritas-50775-019fc4e7-d1e6-75a9-8f77-349963814148,019fc4e7-d1e6-75a9-8f77-349963814148,213,veritas,50775,https://veritaspub.com/product/2011-05-most-valuable-qualities-for-a-spiritual-seeker-may-2011/,Most Valuable Qualities for a Spiritual Seeker (May 2011),primary_product_for_item_part,reviewed,2026-08-03,https://veritaspub.com/product/2011-05-most-valuable-qualities-for-a-spiritual-seeker-may-2011/,Master primary Veritas URL matches the official product inventory.
rel-veritas-50772-019fc4e7-d1e6-7520-ac3e-3a790b7ada21,019fc4e7-d1e6-7520-ac3e-3a790b7ada21,214,veritas,50772,https://veritaspub.com/product/2011-09-love-sept-2011/,Love  (Sep 2011),primary_product_for_item_part,reviewed,2026-08-03,https://veritaspub.com/product/2011-09-love-sept-2011/,Master primary Veritas URL matches the official product inventory.
rel-veritas-50772-019fc4e7-d1e6-7cdc-864f-061e68ba2c94,019fc4e7-d1e6-7cdc-864f-061e68ba2c94,215,veritas,50772,https://veritaspub.com/product/2011-09-love-sept-2011/,Love  (Sep 2011),primary_product_for_item_part,reviewed,2026-08-03,https://veritaspub.com/product/2011-09-love-sept-2011/,Master primary Veritas URL matches the official product inventory.
rel-veritas-50772-019fc4e7-d1e6-7243-97c1-9dfa010a15e2,019fc4e7-d1e6-7243-97c1-9dfa010a15e2,216,veritas,50772,https://veritaspub.com/product/2011-09-love-sept-2011/,Love  (Sep 2011),primary_product_for_item_part,reviewed,2026-08-03,https://veritaspub.com/product/2011-09-love-sept-2011/,Master primary Veritas URL matches the official product inventory.
rel-veritas-50796-019fc4e7-d1e6-70a6-affe-a4f05c0e11ed,019fc4e7-d1e6-70a6-affe-a4f05c0e11ed,218,veritas,50796,https://veritaspub.com/product/2011-01-question-answer-session-jan-2011/,Question/Answer Session (Jan 2011),primary_product_for_item_part,reviewed,2026-08-03,https://veritaspub.com/product/2011-01-question-answer-session-jan-2011/,Master primary Veritas URL matches the official product inventory.
rel-veritas-1712-019fc4e7-d1e6-711a-8de3-b6a8e89547a2,019fc4e7-d1e6-711a-8de3-b6a8e89547a2,219,veritas,1712,https://veritaspub.com/product/2011-03-question-and-answer-session-march-2011/,Question/Answer Session (Mar 2011),primary_product_for_item_part,reviewed,2026-08-03,https://veritaspub.com/product/2011-03-question-and-answer-session-march-2011/,Master primary Veritas URL matches the official product inventory.
rel-veritas-50790-019fc4e7-d1e6-7190-a106-e4494aab4f32,019fc4e7-d1e6-7190-a106-e4494aab4f32,220,veritas,50790,https://veritaspub.com/product/2011-07-question-and-answer-session-july-2011/,Question/Answer Session (Jul 2011),primary_product_for_item_part,reviewed,2026-08-03,https://veritaspub.com/product/2011-07-question-and-answer-session-july-2011/,Master primary Veritas URL matches the official product inventory.
rel-veritas-1568-019fc4e7-d1e6-774e-ad0f-2982f20bb90a,019fc4e7-d1e6-774e-ad0f-2982f20bb90a,223,veritas,1568,https://veritaspub.com/product/volume-i-power-vs-force-muscle-testing-video/,Volume I: Power vs. Force Muscle Testing,primary_product_for_item_part,reviewed,2026-08-03,https://veritaspub.com/product/volume-i-power-vs-force-muscle-testing-video/,Master primary Veritas URL matches the official product inventory.
rel-veritas-1568-019fc4e7-d1e6-762e-b898-9c183832e71a,019fc4e7-d1e6-762e-b898-9c183832e71a,224,veritas,1568,https://veritaspub.com/product/volume-i-power-vs-force-muscle-testing-video/,Volume I: Power vs. Force Muscle Testing,primary_product_for_item_part,reviewed,2026-08-03,https://veritaspub.com/product/volume-i-power-vs-force-muscle-testing-video/,Master primary Veritas URL matches the official product inventory.
rel-veritas-50810-019fc4e7-d1e6-7a43-ba0d-6bd5e5219641,019fc4e7-d1e6-7a43-ba0d-6bd5e5219641,225,veritas,50810,https://veritaspub.com/product/vol-ii-consciousness-and-addiction/,Volume II: Consciousness and Addiction,primary_product_for_item_part,reviewed,2026-08-03,https://veritaspub.com/product/vol-ii-consciousness-and-addiction/,Master primary Veritas URL matches the official product inventory.
